Municipio,Material Pared,Material Piso,Tipo Vivienda,No. edificaciones,TPER,THOG,Departamento,COD,No. total edificaciones
1,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Apartamento,1,1,1,95,95001,11468
1,No tiene paredes,"Cemento, gravilla",Casa,1,1,1,95,95001,11468
1,No tiene paredes,"Tierra, arena, barro",Casa,5,47,9,95,95001,11468
15,Sin informacion,Sin informacion,Casa,257,0,0,95,95015,1337
15,Sin informacion,Sin informacion,Apartamento,16,0,0,95,95015,1337
15,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,2,4,3,95,95015,1337
15,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,1,1,1,95,95015,1337
15,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,78,309,109,95,95015,1337
15,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,15,76,30,95,95015,1337
15,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,110,437,145,95,95015,1337
15,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,10,22,11,95,95015,1337
15,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,4,11,4,95,95015,1337
15,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,2,3,2,95,95015,1337
15,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,3,10,3,95,95015,1337
15,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,19,54,20,95,95015,1337
15,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,7,24,13,95,95015,1337
15,Concreto vaciado,"Cemento, gravilla",Casa,17,58,19,95,95015,1337
15,Concreto vaciado,"Cemento, gravilla",Apartamento,3,7,3,95,95015,1337
15,Concreto vaciado,"Tierra, arena, barro",Casa,2,8,2,95,95015,1337
15,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,3,2,95,95015,1337
15,Material prefabricado,"Cemento, gravilla",Casa,6,10,6,95,95015,1337
15,Material prefabricado,"Tierra, arena, barro",Casa,1,1,1,95,95015,1337
15,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Casa,1,1,1,95,95015,1337
15,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,14,59,17,95,95015,1337
15,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,7,4,95,95015,1337
15,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,360,1414,448,95,95015,1337
15,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,21,79,34,95,95015,1337
15,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,143,542,181,95,95015,1337
15,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,6,35,16,95,95015,1337
15,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,218,783,279,95,95015,1337
15,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,3,8,3,95,95015,1337
15,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,14,30,15,95,95015,1337
25,Sin informacion,Sin informacion,Casa,283,0,0,95,95025,1565
25,Sin informacion,Sin informacion,Apartamento,26,0,0,95,95025,1565
25,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,9,24,13,95,95025,1565
25,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,264,865,318,95,95025,1565
25,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,23,66,31,95,95025,1565
25,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,1,7,2,95,95025,1565
25,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,370,1304,447,95,95025,1565
25,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,27,92,40,95,95025,1565
25,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,5,19,5,95,95025,1565
25,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,7,19,7,95,95025,1565
25,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,6,3,95,95025,1565
25,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,1,1,95,95025,1565
25,Concreto vaciado,"Cemento, gravilla",Casa,1,4,1,95,95025,1565
25,Concreto vaciado,"Cemento, gravilla",Apartamento,1,2,1,95,95025,1565
25,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,12,4,95,95025,1565
25,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,2,2,95,95025,1565
25,Material prefabricado,"Cemento, gravilla",Casa,10,32,11,95,95025,1565
25,"Tapia pisada, bahareque, adobe","Cemento, gravilla",Casa,2,5,3,95,95025,1565
25,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,15,4,95,95025,1565
25,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,3,2,95,95025,1565
25,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,287,1071,335,95,95025,1565
25,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,21,63,28,95,95025,1565
25,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,134,466,153,95,95025,1565
25,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,9,20,10,95,95025,1565
25,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,64,178,72,95,95025,1565
25,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,3,3,3,95,95025,1565
25,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,1,3,1,95,95025,1565
25,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,2,6,2,95,95025,1565
200,Sin informacion,Sin informacion,Casa,206,0,0,95,95200,781
200,Sin informacion,Sin informacion,Apartamento,5,0,0,95,95200,781
200,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,6,17,8,95,95200,781
200,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,2,2,2,95,95200,781
200,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,22,50,26,95,95200,781
200,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,4,4,4,95,95200,781
200,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,34,109,50,95,95200,781
200,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,10,31,15,95,95200,781
200,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,6,10,6,95,95200,781
200,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,3,1,95,95200,781
200,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,13,4,95,95200,781
200,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,1,4,1,95,95200,781
200,Concreto vaciado,"Cemento, gravilla",Casa,11,22,13,95,95200,781
200,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,95,95200,781
200,Material prefabricado,"Cemento, gravilla",Casa,2,7,2,95,95200,781
200,Material prefabricado,"Cemento, gravilla",Apartamento,1,1,1,95,95200,781
200,Material prefabricado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,1,1,95,95200,781
200,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Casa,1,2,1,95,95200,781
200,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Apartamento,1,1,1,95,95200,781
200,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,4,16,7,95,95200,781
200,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,38,137,51,95,95200,781
200,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,3,4,3,95,95200,781
200,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,408,1456,560,95,95200,781
200,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,3,1,95,95200,781
200,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,7,19,10,95,95200,781
200,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,2,17,5,95,95200,781
200,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,1,2,2,95,95200,781
1,Sin informacion,Sin informacion,Casa,159,0,0,97,97001,2013
1,Sin informacion,Sin informacion,Apartamento,4,0,0,97,97001,2013
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,32,98,41,97,97001,2013
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,9,12,9,97,97001,2013
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,164,514,197,97,97001,2013
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,64,149,76,97,97001,2013
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,373,1586,477,97,97001,2013
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,40,163,67,97,97001,2013
1,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,18,72,24,97,97001,2013
1,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,2,3,3,97,97001,2013
1,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,22,124,30,97,97001,2013
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,32,76,35,97,97001,2013
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,14,31,16,97,97001,2013
1,Concreto vaciado,Alfombra,Casa,1,1,1,97,97001,2013
1,Concreto vaciado,"Cemento, gravilla",Casa,44,220,61,97,97001,2013
1,Concreto vaciado,"Cemento, gravilla",Apartamento,9,40,14,97,97001,2013
1,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Casa,2,10,3,97,97001,2013
1,Concreto vaciado,"Tierra, arena, barro",Casa,2,5,2,97,97001,2013
1,Material prefabricado,"Marmol, parque, madera pulida y lacada",Apartamento,1,2,1,97,97001,2013
1,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,6,2,97,97001,2013
1,Material prefabricado,"Cemento, gravilla",Casa,4,19,4,97,97001,2013
1,Material prefabricado,"Cemento, gravilla",Apartamento,1,4,2,97,97001,2013
1,Guadua,"Tierra, arena, barro",Casa,2,19,7,97,97001,2013
1,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Casa,2,19,4,97,97001,2013
1,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,2,1,97,97001,2013
1,"Tapia pisada, bahareque, adobe","Tierra, arena, barro",Casa,9,70,16,97,97001,2013
1,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Casa,4,30,8,97,97001,2013
1,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Apartamento,2,5,3,97,97001,2013
1,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,20,74,25,97,97001,2013
1,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,2,4,4,97,97001,2013
1,"Madera burda, tabla, tablon",Alfombra,Casa,1,10,2,97,97001,2013
1,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,324,1750,430,97,97001,2013
1,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,17,65,25,97,97001,2013
1,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,359,1816,456,97,97001,2013
1,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,18,42,21,97,97001,2013
1,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,203,1106,266,97,97001,2013
1,"Madera burda, tabla, tablon","Tierra, arena, barro",Apartamento,1,3,1,97,97001,2013
1,"Cana, esterilla, otros vegetales","Madera burda, tabla, tablon, otro vegetal",Casa,4,21,4,97,97001,2013
1,"Cana, esterilla, otros vegetales","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,1,1,97,97001,2013
1,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,12,64,15,97,97001,2013
1,"Madera burda, tabla, tablon, otro vegetal","Cemento, gravilla",Casa,5,17,7,97,97001,2013
1,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,3,11,3,97,97001,2013
1,"Madera burda, tabla, tablon, otro vegetal","Tierra, arena, barro",Casa,24,94,25,97,97001,2013
161,Sin informacion,Sin informacion,Casa,9,0,0,97,97161,174
161,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,3,10,6,97,97161,174
161,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,11,15,11,97,97161,174
161,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,13,58,20,97,97161,174
161,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,2,7,4,97,97161,174
161,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,1,6,2,97,97161,174
161,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,1,3,1,97,97161,174
161,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1,1,97,97161,174
161,Concreto vaciado,"Cemento, gravilla",Casa,3,15,6,97,97161,174
161,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1,1,97,97161,174
161,Material prefabricado,"Cemento, gravilla",Casa,1,1,1,97,97161,174
161,"Madera burda, tabla, tablon","Marmol, parque, madera pulida y lacada",Casa,1,1,1,97,97161,174
161,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,1,1,1,97,97161,174
161,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,12,64,19,97,97161,174
161,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,1,1,1,97,97161,174
161,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,107,603,162,97,97161,174
161,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,2,12,3,97,97161,174
161,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,4,6,4,97,97161,174
511,Sin informacion,Sin informacion,Casa,1,0,0,97,97511,37
511,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,3,8,3,97,97511,37
511,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,1,1,1,97,97511,37
511,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,1,1,1,97,97511,37
511,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,5,23,5,97,97511,37
511,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,2,2,2,97,97511,37
511,"Cana, esterilla, otros vegetales","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,7,12,7,97,97511,37
511,"Cana, esterilla, otros vegetales","Cemento, gravilla",Casa,1,1,1,97,97511,37
511,"Cana, esterilla, otros vegetales","Madera burda, tabla, tablon, otro vegetal",Casa,2,8,2,97,97511,37
511,"Cana, esterilla, otros vegetales","Tierra, arena, barro",Casa,11,59,11,97,97511,37
511,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,3,21,3,97,97511,37
666,Sin informacion,Sin informacion,Casa,1,0,0,97,97666,109
666,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,1,2,1,97,97666,109
666,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,7,23,10,97,97666,109
666,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,3,3,3,97,97666,109
666,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,2,15,5,97,97666,109
666,Concreto vaciado,"Cemento, gravilla",Casa,2,4,2,97,97666,109
666,Concreto vaciado,"Madera burda, tabla, tablon, otro vegetal",Casa,1,8,3,97,97666,109
666,"Madera burda, tabla, tablon","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,9,4,97,97666,109
666,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,11,50,23,97,97666,109
666,"Madera burda, tabla, tablon","Cemento, gravilla",Apartamento,1,4,2,97,97666,109
666,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,68,357,111,97,97666,109
666,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Apartamento,3,5,3,97,97666,109
666,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,3,6,3,97,97666,109
666,"Cana, esterilla, otros vegetales","Madera burda, tabla, tablon, otro vegetal",Casa,2,5,2,97,97666,109
666,"Madera burda, tabla, tablon, otro vegetal","Madera burda, tabla, tablon, otro vegetal",Casa,2,9,2,97,97666,109
777,Sin informacion,Sin informacion,Casa,2,0,0,97,97777,20
777,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,5,17,6,97,97777,20
777,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,7,25,7,97,97777,20
777,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,6,26,6,97,97777,20
889,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,1,2,1,97,97889,7
889,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,1,2,1,97,97889,7
889,"Madera burda, tabla, tablon","Cemento, gravilla",Casa,1,1,1,97,97889,7
889,"Madera burda, tabla, tablon","Madera burda, tabla, tablon, otro vegetal",Casa,3,6,3,97,97889,7
889,"Madera burda, tabla, tablon","Tierra, arena, barro",Casa,1,1,1,97,97889,7
1,Sin informacion,Sin informacion,Casa,627,0,0,99,99001,4256
1,Sin informacion,Sin informacion,Apartamento,149,0,0,99,99001,4256
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Casa,38,131,51,99,99001,4256
1,"Bloque, ladrillo, piedra, madera pulida","Marmol, parque, madera pulida y lacada",Apartamento,17,52,23,99,99001,4256
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Casa,819,2806,973,99,99001,4256
1,"Bloque, ladrillo, piedra, madera pulida","Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,309,881,394,99,99001,4256
1,"Bloque, ladrillo, piedra, madera pulida",Alfombra,Casa,3,12,5,99,99001,4256
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Casa,1423,6182,1861,99,99001,4256
1,"Bloque, ladrillo, piedra, madera pulida","Cemento, gravilla",Apartamento,222,878,308,99,99001,4256
1,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Casa,4,16,6,99,99001,4256
1,"Bloque, ladrillo, piedra, madera pulida","Madera burda, tabla, tablon, otro vegetal",Apartamento,2,5,2,99,99001,4256
1,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Casa,75,347,91,99,99001,4256
1,"Bloque, ladrillo, piedra, madera pulida","Tierra, arena, barro",Apartamento,5,11,8,99,99001,4256
1,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Casa,1,1,1,99,99001,4256
1,Concreto vaciado,"Marmol, parque, madera pulida y lacada",Apartamento,2,5,2,99,99001,4256
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,86,271,90,99,99001,4256
1,Concreto vaciado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,37,75,38,99,99001,4256
1,Concreto vaciado,"Cemento, gravilla",Casa,47,174,50,99,99001,4256
1,Concreto vaciado,"Cemento, gravilla",Apartamento,11,38,14,99,99001,4256
1,Concreto vaciado,"Tierra, arena, barro",Casa,2,7,2,99,99001,4256
1,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Casa,2,6,2,99,99001,4256
1,Material prefabricado,"Baldosa, vinilo, tableta, ladrillo, laminado",Apartamento,3,4,3,99,99001,4256
